Sample : Ni
Pre-Pulse  Slope = 8.407258E-3 +/- 2.093157E-4 Intercept = 5.853712E+0 +/- 5.079229E-4 Residue = 3.413946E-9
Heat Pulse  Slope = 8.303624E-2 +/- 8.990373E-4 Intercept = 5.438751E+0 +/- 6.775275E-3 Residue = 3.804583E-8
Post-Pulse  Slope = 5.835659E-3 +/- 1.530698E-3 Intercept = 6.248523E+0 +/- 1.918430E-2 Residue = 1.102090E-7
Sample Voltage = 4.000000E-1 Sample Voltage Uncertainty = 1.000000E-3
Sample Current = 5.020110E+0 Sample Current Uncertainty = 1.000000E-5
t(s)	T(K)	dT(K)
7.582434	18.980980	0.010000
7.684440	19.002023	0.010000
7.787446	19.011759	0.010000
7.889452	19.023340	0.010000
7.991457	19.044242	0.010000
8.093463	19.053804	0.010000
8.195469	19.071533	0.010000
8.297475	19.085368	0.010000
8.399480	19.103187	0.010000
8.502486	19.114513	0.010000
8.605492	19.131778	0.010000
8.708498	19.142084	0.010000
8.810504	19.159022	0.010000
8.913510	19.171254	0.010000
9.015516	19.185484	0.010000
9.117522	19.207178	0.010000
9.220528	19.214354	0.010000
9.323534	19.222421	0.010000
9.425539	19.243832	0.010000
9.528545	19.257263	0.010000
9.631551	19.268611	0.010000
9.734557	19.284494	0.010000
9.837563	19.299665	0.010000
9.939569	19.313029	0.010000
10.041574	19.323307	0.010000
10.144580	19.337576	0.010000
10.247586	19.356011	0.010000
10.349592	19.368743	0.010000
10.452598	19.377647	0.010000
10.554604	19.373482	0.010000
10.656610	19.380230	0.010000
10.758615	19.382358	0.010000
10.860621	19.382573	0.010000
10.962627	19.381804	0.010000
11.064633	19.382515	0.010000
11.166639	19.383812	0.010000
11.268645	19.377616	0.010000
11.370650	19.381444	0.010000
11.472656	19.383075	0.010000
11.574662	19.381588	0.010000
11.676668	19.386602	0.010000
11.778674	19.385270	0.010000
11.881680	19.382739	0.010000
11.983685	19.386994	0.010000
12.086691	19.387087	0.010000
12.188697	19.384458	0.010000
12.291703	19.389934	0.010000
12.394709	19.388509	0.010000
12.496715	19.390878	0.010000
12.598721	19.388519	0.010000
12.700727	19.388833	0.010000
12.802732	19.384310	0.010000
12.904738	19.389834	0.010000
13.007744	19.390597	0.010000
13.110750	19.386388	0.010000
13.212756	19.388843	0.010000
13.314762	19.392912	0.010000
13.417768	19.390092	0.010000
13.520773	19.390015	0.010000
13.623779	19.386540	0.010000
13.726785	19.393374	0.010000
13.828791	19.393263	0.010000
13.931797	19.389195	0.010000
14.034803	19.391713	0.010000
14.137809	19.387339	0.010000
14.240815	19.389632	0.010000
14.343821	19.395917	0.010000
14.446826	19.393523	0.010000
14.549832	19.392481	0.010000
14.651838	19.391348	0.010000
14.753844	19.391246	0.010000
14.856850	19.396236	0.010000
14.958856	19.393430	0.010000
15.060862	19.397328	0.010000
Sample : Nb
Pre-Pulse  Slope = 2.026147E-3 +/- 1.074618E-3 Intercept = 1.945594E+1 +/- 2.612115E-3 Residue = 8.997135E-8
Heat Pulse  Slope = 1.258698E-1 +/- 1.176502E-3 Intercept = 1.876821E+1 +/- 8.868350E-3 Residue = 6.520542E-8
Post-Pulse  Slope = 3.192596E-3 +/- 1.013956E-3 Intercept = 2.005550E+1 +/- 1.271432E-2 Residue = 4.839330E-8
Sample Voltage = 1.610000E+0 Sample Voltage Uncertainty = 1.000000E-2
Sample Current = 1.976806E+1 Sample Current Uncertainty = 1.000000E-5
t(s)	T(K)	dT(K)
0.001000	19.457799	0.010000
0.112006	19.460415	0.010000
0.215012	19.456475	0.010000
0.318018	19.462795	0.010000
0.420024	19.459799	0.010000
0.522030	19.451978	0.010000
0.625036	19.463408	0.010000
0.727042	19.456729	0.010000
0.830048	19.455845	0.010000
0.933053	19.462064	0.010000
1.036059	19.459444	0.010000
1.138065	19.455838	0.010000
1.240071	19.462038	0.010000
1.342077	19.456439	0.010000
1.444083	19.456075	0.010000
1.547089	19.458614	0.010000
1.650095	19.459647	0.010000
1.752100	19.458411	0.010000
1.855106	19.459821	0.010000
1.957112	19.459149	0.010000
2.060118	19.457495	0.010000
2.162124	19.457514	0.010000
2.264130	19.461528	0.010000
2.366135	19.466139	0.010000
2.469141	19.465561	0.010000
2.572147	19.461980	0.010000
2.674153	19.460254	0.010000
2.777159	19.462199	0.010000
2.879165	19.457257	0.010000
2.982171	19.457609	0.010000
3.085176	19.463605	0.010000
3.187182	19.462694	0.010000
3.289188	19.461535	0.010000
3.391194	19.463472	0.010000
3.494200	19.461832	0.010000
3.596206	19.468426	0.010000
3.698212	19.467429	0.010000
3.800217	19.458255	0.010000
3.902223	19.464109	0.010000
4.005229	19.461778	0.010000
4.108235	19.465515	0.010000
4.210241	19.466561	0.010000
4.313247	19.463841	0.010000
4.415253	19.465486	0.010000
4.517258	19.465473	0.010000
4.619264	19.466434	0.010000
4.721270	19.459751	0.010000
4.824276	19.465381	0.010000
4.927282	19.466892	0.010000
5.030288	19.467899	0.010000
5.134294	19.466281	0.010000
5.236300	19.465359	0.010000
5.338305	19.466244	0.010000
5.441311	19.463949	0.010000
5.543317	19.470211	0.010000
5.645323	19.478288	0.010000
5.747329	19.488240	0.010000
5.850335	19.511848	0.010000
5.952341	19.515664	0.010000
6.054346	19.527554	0.010000
6.156352	19.540272	0.010000
6.259358	19.556473	0.010000
6.362364	19.571162	0.010000
6.464370	19.578756	0.010000
6.566376	19.593021	0.010000
6.669382	19.608981	0.010000
6.772388	19.617421	0.010000
6.874393	19.633640	0.010000
6.977399	19.647010	0.010000
7.080405	19.660634	0.010000
7.182411	19.675135	0.010000
7.284417	19.685694	0.010000
7.387423	19.695686	0.010000
7.489429	19.714256	0.010000
7.592434	19.727842	0.010000
7.694440	19.740403	0.010000
7.796446	19.751769	0.010000
7.898452	19.762138	0.010000
8.000458	19.778210	0.010000
8.103464	19.791897	0.010000
8.205469	19.797324	0.010000
8.307475	19.816961	0.010000
8.410481	19.825709	0.010000
8.513487	19.837893	0.010000
8.616493	19.849407	0.010000
8.718499	19.864782	0.010000
8.820505	19.874059	0.010000
8.922510	19.890608	0.010000
9.024516	19.898519	0.010000
9.127522	19.910459	0.010000
9.230528	19.931859	0.010000
9.333534	19.938584	0.010000
9.435540	19.949594	0.010000
9.538546	19.963555	0.010000
9.640552	19.976845	0.010000
9.742557	19.987850	0.010000
9.845563	19.997526	0.010000
9.948569	20.016981	0.010000
10.050575	20.026564	0.010000
10.153581	20.040883	0.010000
10.255587	20.049868	0.010000
10.357593	20.064568	0.010000
10.459598	20.077111	0.010000
10.562604	20.083675	0.010000
10.665610	20.083628	0.010000
10.768616	20.089486	0.010000
10.870622	20.092507	0.010000
10.973628	20.089480	0.010000
11.076633	20.093108	0.010000
11.178639	20.092256	0.010000
11.281645	20.094994	0.010000
11.383651	20.091869	0.010000
11.486657	20.089297	0.010000
11.588663	20.088336	0.010000
11.690669	20.095041	0.010000
11.792675	20.090588	0.010000
11.895680	20.090522	0.010000
11.997686	20.091830	0.010000
12.100692	20.092827	0.010000
12.203698	20.097879	0.010000
12.305704	20.094393	0.010000
12.407710	20.094173	0.010000
12.509716	20.094689	0.010000
12.611722	20.097125	0.010000
12.714727	20.099446	0.010000
12.816733	20.099692	0.010000
12.919739	20.098949	0.010000
13.021745	20.094421	0.010000
13.123751	20.096234	0.010000
13.225757	20.098366	0.010000
13.328763	20.098171	0.010000
13.431768	20.094741	0.010000
13.534774	20.099881	0.010000
13.636780	20.099965	0.010000
13.738786	20.100135	0.010000
13.841792	20.100540	0.010000
13.943798	20.098249	0.010000
14.045804	20.101139	0.010000
14.148809	20.095088	0.010000
14.250815	20.095932	0.010000
14.353821	20.099409	0.010000
14.456827	20.102662	0.010000
14.558833	20.099274	0.010000
14.660839	20.101003	0.010000
14.762845	20.100767	0.010000
14.865850	20.103766	0.010000
14.967856	20.102347	0.010000
15.069862	20.102949	0.010000
Sample : Nb
Pre-Pulse  Slope = 8.175174E-4 +/- 9.469998E-4 Intercept = 2.014733E+1 +/- 2.302659E-3 Residue = 7.004763E-8
Heat Pulse  Slope = 1.118766E-1 +/- 1.119074E-3 Intercept = 1.954982E+1 +/- 8.438732E-3 Residue = 5.904505E-8
Post-Pulse  Slope = 2.355474E-3 +/- 7.534016E-4 Intercept = 2.068514E+1 +/- 9.445647E-3 Residue = 2.678440E-8
Sample Voltage = 1.610000E+0 Sample Voltage Uncertainty = 1.000000E-2
Sample Current = 1.976816E+1 Sample Current Uncertainty = 1.000000E-5
t(s)	T(K)	dT(K)
0.000000	20.144100	0.010000
0.112006	20.144862	0.010000
0.214012	20.150010	0.010000
0.317018	20.147641	0.010000
0.420024	20.145869	0.010000
0.523030	20.145119	0.010000
0.625036	20.146722	0.010000
0.727041	20.145767	0.010000
0.829047	20.150262	0.010000
0.932053	20.148966	0.010000
1.034059	20.143572	0.010000
1.136065	20.150541	0.010000
1.238070	20.148760	0.010000
1.340076	20.150516	0.010000
1.443082	20.147156	0.010000
1.546088	20.151931	0.010000
1.648094	20.150693	0.010000
1.751100	20.146708	0.010000
1.854106	20.146064	0.010000
1.956112	20.148028	0.010000
2.059118	20.149458	0.010000
2.162124	20.153200	0.010000
2.264130	20.150668	0.010000
2.367136	20.153490	0.010000
2.470141	20.152078	0.010000
2.573147	20.146402	0.010000
2.676153	20.144327	0.010000
2.778159	20.151197	0.010000
2.880165	20.147167	0.010000
2.983171	20.153982	0.010000
3.085176	20.152677	0.010000
3.188182	20.149039	0.010000
3.291188	20.147781	0.010000
3.393194	20.148565	0.010000
3.496200	20.148272	0.010000
3.598206	20.149616	0.010000
3.701211	20.153515	0.010000
3.803217	20.152105	0.010000
3.906223	20.146235	0.010000
4.009229	20.151094	0.010000
4.111235	20.153938	0.010000
4.214241	20.155159	0.010000
4.317247	20.155682	0.010000
4.420253	20.149795	0.010000
4.523259	20.156407	0.010000
4.625264	20.153224	0.010000
4.727270	20.152130	0.010000
4.830276	20.151448	0.010000
4.933282	20.156204	0.010000
5.035288	20.154412	0.010000
5.138294	20.156444	0.010000
5.240300	20.159999	0.010000
5.342305	20.154769	0.010000
5.444311	20.166974	0.010000
5.546317	20.173717	0.010000
5.649323	20.182611	0.010000
5.752329	20.192909	0.010000
5.854335	20.204957	0.010000
5.956340	20.216672	0.010000
6.058346	20.227458	0.010000
6.160352	20.234359	0.010000
6.262358	20.249246	0.010000
6.364364	20.257657	0.010000
6.466370	20.270157	0.010000
6.569376	20.288309	0.010000
6.671381	20.300010	0.010000
6.774387	20.310817	0.010000
6.876393	20.319699	0.010000
6.979399	20.331758	0.010000
7.081405	20.343326	0.010000
7.184411	20.351093	0.010000
7.287417	20.366556	0.010000
7.389422	20.375644	0.010000
7.492428	20.389477	0.010000
7.594434	20.401702	0.010000
7.696440	20.412445	0.010000
7.799446	20.426985	0.010000
7.901452	20.433704	0.010000
8.004457	20.444915	0.010000
8.107464	20.457915	0.010000
8.209469	20.466133	0.010000
8.311475	20.479749	0.010000
8.414481	20.488257	0.010000
8.517487	20.502447	0.010000
8.619493	20.510725	0.010000
8.721498	20.528570	0.010000
8.823504	20.536556	0.010000
8.926510	20.546058	0.010000
9.029516	20.557816	0.010000
9.131522	20.567751	0.010000
9.233528	20.578954	0.010000
9.336534	20.594558	0.010000
9.438540	20.604246	0.010000
9.540545	20.609489	0.010000
9.642551	20.624111	0.010000
9.744557	20.635324	0.010000
9.847563	20.648664	0.010000
9.949569	20.656103	0.010000
10.052575	20.672637	0.010000
10.154581	20.677967	0.010000
10.256587	20.686682	0.010000
10.358593	20.701999	0.010000
10.460598	20.705266	0.010000
10.563604	20.704048	0.010000
10.665610	20.711864	0.010000
10.767616	20.706963	0.010000
10.869622	20.711038	0.010000
10.971627	20.710236	0.010000
11.073633	20.710046	0.010000
11.175639	20.709742	0.010000
11.278645	20.711980	0.010000
11.380651	20.713192	0.010000
11.482656	20.711299	0.010000
11.585662	20.710576	0.010000
11.687668	20.714585	0.010000
11.789674	20.712366	0.010000
11.891680	20.714777	0.010000
11.994686	20.715280	0.010000
12.096692	20.714667	0.010000
12.199697	20.711133	0.010000
12.302703	20.716500	0.010000
12.404709	20.713397	0.010000
12.507715	20.714692	0.010000
12.610721	20.712923	0.010000
12.713727	20.715488	0.010000
12.815733	20.717146	0.010000
12.918739	20.716924	0.010000
13.020745	20.718331	0.010000
13.122750	20.713206	0.010000
13.224756	20.717640	0.010000
13.327762	20.714052	0.010000
13.430768	20.715084	0.010000
13.533774	20.718349	0.010000
13.635780	20.718947	0.010000
13.738786	20.717319	0.010000
13.840792	20.717629	0.010000
13.943798	20.716204	0.010000
14.046803	20.720390	0.010000
14.148809	20.718286	0.010000
14.250815	20.717486	0.010000
14.352821	20.717751	0.010000
14.455827	20.717578	0.010000
14.557833	20.716027	0.010000
14.659838	20.717954	0.010000
14.761844	20.715995	0.010000
14.864850	20.719338	0.010000
14.967856	20.719762	0.010000
15.070862	20.720110	0.010000
